Indicator,Values,State,LGA,Months,Year
076. Men A Vaccine - Received,1310,Oyo,Oluyole,Nov,2020
076. Men A Vaccine - Received,1160,Kano,Fagge,Nov,2020
076. Men A Vaccine - Received,1810,Kano,Fagge,Dec,2020
076. Men A Vaccine - Received,1910,Yobe,Yusufari,Dec,2020
076. Men A Vaccine - Received,950,Kwara,Kaiama,Nov,2020
076. Men A Vaccine - Received,1000,Kwara,Edu,Nov,2020
076. Men A Vaccine - Received,2890,Borno,Konduga,Nov,2020
076. Men A Vaccine - Received,3170,Jigawa,Dutse,Dec,2020
076. Men A Vaccine - Received,760,Kwara,Moro,Nov,2020
076. Men A Vaccine - Received,1350,Taraba,Wukari,Dec,2020
076. Men A Vaccine - Received,3660,Kaduna,Kauru,Dec,2020
076. Men A Vaccine - Received,2200,Katsina,Matazu,Dec,2020
076. Men A Vaccine - Received,670,Oyo,Ido,Nov,2020
076. Men A Vaccine - Received,1260,Borno,Shani,Nov,2020
076. Men A Vaccine - Received,850,Imo,Ezinihitte-Mbaise,Nov,2020
076. Men A Vaccine - Received,1050,Kano,Garum Mallam,Dec,2020
076. Men A Vaccine - Received,310,Yobe,Yusufari,Oct,2020
076. Men A Vaccine - Received,530,Oyo,Orelope,Dec,2020
076. Men A Vaccine - Received,750,Borno,Magumeri,Dec,2020
076. Men A Vaccine - Received,730,Imo,Owerri North,Nov,2020
076. Men A Vaccine - Received,480,Yobe,Gujba,Nov,2020
076. Men A Vaccine - Received,520,Katsina,Dutsi,Dec,2020
076. Men A Vaccine - Received,1390,Nasarawa,Akwanga,Dec,2020
076. Men A Vaccine - Received,980,Katsina,Zango,Dec,2020
076. Men A Vaccine - Received,3980,Kaduna,Chikun,Nov,2020
076. Men A Vaccine - Received,880,Oyo,Surulere,Dec,2020
076. Men A Vaccine - Received,470,Jigawa,Buji,Nov,2020
076. Men A Vaccine - Received,1260,Adamawa,Guyuk,Dec,2020
076. Men A Vaccine - Received,620,Anambra,Ayamelum,Dec,2020
076. Men A Vaccine - Received,1910,Kaduna,Kudan,Nov,2020
076. Men A Vaccine - Received,5580,Niger,Magama,Dec,2020
076. Men A Vaccine - Received,1550,Adamawa,Mubi North,Nov,2020
076. Men A Vaccine - Received,980,Niger,Suleja,Nov,2020
076. Men A Vaccine - Received,690,Imo,Ngor-Okpala,Nov,2020
076. Men A Vaccine - Received,2190,Katsina,Charanchi,Dec,2020
076. Men A Vaccine - Received,2980,Kano,Dawakin Kudu,Dec,2020
076. Men A Vaccine - Received,1530,Kano,Kiru,Dec,2020
076. Men A Vaccine - Received,130,Jigawa,Dutse,Sep,2020
076. Men A Vaccine - Received,800,Yobe,Gulani,Nov,2020
076. Men A Vaccine - Received,640,Delta,Ughelli South,Nov,2020
076. Men A Vaccine - Received,1320,Adamawa,Mubi South,Dec,2020
076. Men A Vaccine - Received,350,Oyo,Ogo Oluwa,Dec,2020
076. Men A Vaccine - Received,530,Osun,Ayedaade,Nov,2020
076. Men A Vaccine - Received,3520,Kaduna,Kaduna South,Dec,2020
076. Men A Vaccine - Received,1670,Anambra,Nnewi North,Dec,2020
076. Men A Vaccine - Received,2430,Bauchi,Shira,Dec,2020
076. Men A Vaccine - Received,730,Taraba,Kurmi,Dec,2020
076. Men A Vaccine - Received,720,Katsina,Rimi,Nov,2020
076. Men A Vaccine - Received,720,Oyo,Lagelu,Dec,2020
076. Men A Vaccine - Received,880,Delta,Ika North East,Nov,2020
076. Men A Vaccine - Received,4750,Adamawa,Fufore,Dec,2020
076. Men A Vaccine - Received,580,Cross River,Obanliku,Nov,2020
076. Men A Vaccine - Received,2850,Nasarawa,Obi,Oct,2020
076. Men A Vaccine - Received,1550,Katsina,Danja,Dec,2020
076. Men A Vaccine - Received,1170,Anambra,Nnewi North,Oct,2020
076. Men A Vaccine - Received,410,Oyo,Olorunsogo,Dec,2020
076. Men A Vaccine - Received,750,Imo,Orlu,Dec,2020
076. Men A Vaccine - Received,1760,Jigawa,Babura,Dec,2020
